order_id,customer_id,order_date,product_name,category,unit_price,cost,quantity
509,247,2024-02-27,Producto_10,Limpieza,60.98,29.05,2
509,247,2024-02-27,Producto_13,Hogar,31.4,21.13,2
509,247,2024-02-27,Producto_12,Snacks,71.32,34.59,1
510,279,2024-07-14,Producto_5,Limpieza,8.02,4.6,1
510,279,2024-07-14,Producto_4,Tecnología,13.26,7.37,1
510,279,2024-07-14,Producto_1,Bebidas,7.38,4.4,4
510,279,2024-07-14,Producto_12,Snacks,71.32,37.28,3
511,55,2024-04-01,Producto_7,Tecnología,62.19,29.61,5
511,55,2024-04-01,Producto_11,Bebidas,77.09,40.63,5
512,188,2024-06-29,Producto_11,Bebidas,77.09,40.39,2
512,188,2024-06-29,Producto_7,Tecnología,62.19,33.88,5
512,188,2024-06-29,Producto_13,Hogar,31.4,17.83,3
513,248,2024-09-25,Producto_5,Limpieza,8.02,4.98,4
513,248,2024-09-25,Producto_10,Limpieza,60.98,38.07,1
513,248,2024-09-25,Producto_6,Bebidas,25.77,16.36,4
514,83,2024-08-20,Producto_4,Tecnología,13.26,6.9,5
515,174,2024-05-21,Producto_3,Snacks,74.96,51.68,4
516,3,2024-10-07,Producto_14,Snacks,95.94,51.95,2
517,223,2024-09-07,Producto_2,Hogar,28.26,13.18,3
518,41,2024-04-26,Producto_12,Snacks,71.32,48.44,4
519,206,2024-11-04,Producto_12,Snacks,71.32,42.23,2
519,206,2024-11-04,Producto_10,Limpieza,60.98,24.59,4
519,206,2024-11-04,Producto_1,Bebidas,7.38,3.59,5
520,18,2024-12-02,Producto_10,Limpieza,60.98,30.97,1
520,18,2024-12-02,Producto_3,Snacks,74.96,51.92,1
521,45,2024-07-04,Producto_13,Hogar,31.4,16.38,4
521,45,2024-07-04,Producto_7,Tecnología,62.19,34.54,2
521,45,2024-07-04,Producto_6,Bebidas,25.77,17.41,1
522,282,2024-02-07,Producto_12,Snacks,71.32,35.98,5
522,282,2024-02-07,Producto_14,Snacks,95.94,44.89,3
522,282,2024-02-07,Producto_9,Tecnología,44.85,24.06,2
523,207,2024-02-27,Producto_5,Limpieza,8.02,4.19,2
524,55,2024-07-25,Producto_9,Tecnología,44.85,22.51,3
525,60,2024-07-31,Producto_15,Hogar,14.71,6.99,5
525,60,2024-07-31,Producto_9,Tecnología,44.85,30.94,4
525,60,2024-07-31,Producto_13,Hogar,31.4,17.12,5
526,125,2024-10-16,Producto_13,Hogar,31.4,21.01,4
526,125,2024-10-16,Producto_8,Tecnología,23.89,13.01,1
526,125,2024-10-16,Producto_11,Bebidas,77.09,32.4,3
527,113,2024-07-26,Producto_13,Hogar,31.4,21.56,4
527,113,2024-07-26,Producto_6,Bebidas,25.77,14.45,5
528,135,2024-12-20,Producto_5,Limpieza,8.02,4.83,4
528,135,2024-12-20,Producto_2,Hogar,28.26,11.95,3
529,92,2024-10-28,Producto_6,Bebidas,25.77,11.72,3
529,92,2024-10-28,Producto_15,Hogar,14.71,8.09,2
529,92,2024-10-28,Producto_4,Tecnología,13.26,6.24,2
529,92,2024-10-28,Producto_10,Limpieza,60.98,40.36,2
530,106,2024-09-02,Producto_4,Tecnología,13.26,8.63,2
530,106,2024-09-02,Producto_14,Snacks,95.94,42.87,3
531,55,2024-10-03,Producto_15,Hogar,14.71,8.87,1
532,253,2024-04-27,Producto_13,Hogar,31.4,21.58,5
533,247,2024-06-20,Producto_10,Limpieza,60.98,40.29,5
533,247,2024-06-20,Producto_6,Bebidas,25.77,11.72,4
533,247,2024-06-20,Producto_8,Tecnología,23.89,11.56,5
534,114,2024-02-21,Producto_1,Bebidas,7.38,4.01,4
534,114,2024-02-21,Producto_9,Tecnología,44.85,18.38,5
535,178,2024-05-08,Producto_14,Snacks,95.94,66.48,4
535,178,2024-05-08,Producto_11,Bebidas,77.09,41.48,5
535,178,2024-05-08,Producto_13,Hogar,31.4,12.67,1
535,178,2024-05-08,Producto_3,Snacks,74.96,38.52,2
536,52,2024-01-04,Producto_6,Bebidas,25.77,14.55,2
536,52,2024-01-04,Producto_10,Limpieza,60.98,29.32,2
536,52,2024-01-04,Producto_5,Limpieza,8.02,4.03,5
537,95,2024-01-24,Producto_7,Tecnología,62.19,31.69,3
537,95,2024-01-24,Producto_4,Tecnología,13.26,6.42,4
537,95,2024-01-24,Producto_15,Hogar,14.71,8.41,2
537,95,2024-01-24,Producto_12,Snacks,71.32,43.21,5
538,52,2024-04-28,Producto_13,Hogar,31.4,20.63,4
538,52,2024-04-28,Producto_4,Tecnología,13.26,5.88,2
538,52,2024-04-28,Producto_9,Tecnología,44.85,24.3,2
539,5,2024-08-22,Producto_7,Tecnología,62.19,43.45,2
539,5,2024-08-22,Producto_8,Tecnología,23.89,13.38,5
540,162,2024-09-07,Producto_5,Limpieza,8.02,4.17,1
540,162,2024-09-07,Producto_15,Hogar,14.71,6.15,2
540,162,2024-09-07,Producto_9,Tecnología,44.85,24.35,3
540,162,2024-09-07,Producto_10,Limpieza,60.98,32.62,1
541,172,2024-12-23,Producto_6,Bebidas,25.77,17.51,5
541,172,2024-12-23,Producto_15,Hogar,14.71,7.4,3
541,172,2024-12-23,Producto_9,Tecnología,44.85,19.57,4
542,102,2024-01-26,Producto_13,Hogar,31.4,15.62,3
542,102,2024-01-26,Producto_5,Limpieza,8.02,4.38,5
543,229,2024-09-11,Producto_7,Tecnología,62.19,30.22,5
544,75,2024-01-23,Producto_11,Bebidas,77.09,40.59,3
544,75,2024-01-23,Producto_13,Hogar,31.4,17.94,5
545,37,2024-06-17,Producto_3,Snacks,74.96,35.12,3
546,163,2024-02-08,Producto_12,Snacks,71.32,34.33,4
546,163,2024-02-08,Producto_5,Limpieza,8.02,5.09,4
546,163,2024-02-08,Producto_10,Limpieza,60.98,38.07,3
547,267,2024-01-06,Producto_7,Tecnología,62.19,38.45,2
547,267,2024-01-06,Producto_3,Snacks,74.96,51.13,3
547,267,2024-01-06,Producto_14,Snacks,95.94,44.44,1
547,267,2024-01-06,Producto_1,Bebidas,7.38,3.18,4
548,33,2024-04-28,Producto_9,Tecnología,44.85,28.23,5
548,33,2024-04-28,Producto_1,Bebidas,7.38,3.18,1
548,33,2024-04-28,Producto_14,Snacks,95.94,42.85,5
548,33,2024-04-28,Producto_7,Tecnología,62.19,30.65,4
549,127,2024-12-21,Producto_8,Tecnología,23.89,13.33,2
549,127,2024-12-21,Producto_11,Bebidas,77.09,31.5,2
549,127,2024-12-21,Producto_3,Snacks,74.96,49.33,3
550,167,2024-05-02,Producto_8,Tecnología,23.89,12.74,5
550,167,2024-05-02,Producto_14,Snacks,95.94,43.47,5
550,167,2024-05-02,Producto_9,Tecnología,44.85,24.08,5
550,167,2024-05-02,Producto_5,Limpieza,8.02,4.25,5
551,274,2024-05-28,Producto_15,Hogar,14.71,6.89,5
551,274,2024-05-28,Producto_6,Bebidas,25.77,13.72,1
551,274,2024-05-28,Producto_8,Tecnología,23.89,12.51,3
552,80,2024-05-29,Producto_1,Bebidas,7.38,3.71,2
552,80,2024-05-29,Producto_15,Hogar,14.71,8.25,4
552,80,2024-05-29,Producto_9,Tecnología,44.85,30.68,4
553,245,2024-08-10,Producto_1,Bebidas,7.38,4.27,3
553,245,2024-08-10,Producto_13,Hogar,31.4,17.72,1
553,245,2024-08-10,Producto_7,Tecnología,62.19,32.56,2
554,288,2024-06-20,Producto_7,Tecnología,62.19,40.33,4
554,288,2024-06-20,Producto_4,Tecnología,13.26,6.35,2
554,288,2024-06-20,Producto_3,Snacks,74.96,44.05,4
554,288,2024-06-20,Producto_12,Snacks,71.32,44.89,5
555,140,2024-02-04,Producto_11,Bebidas,77.09,40.39,3
555,140,2024-02-04,Producto_12,Snacks,71.32,32.43,1
555,140,2024-02-04,Producto_9,Tecnología,44.85,19.42,3
556,234,2024-02-27,Producto_5,Limpieza,8.02,3.98,2
556,234,2024-02-27,Producto_12,Snacks,71.32,29.59,2
556,234,2024-02-27,Producto_10,Limpieza,60.98,24.8,5
556,234,2024-02-27,Producto_8,Tecnología,23.89,11.58,1
557,65,2024-06-21,Producto_12,Snacks,71.32,28.84,2
557,65,2024-06-21,Producto_1,Bebidas,7.38,3.71,2
557,65,2024-06-21,Producto_4,Tecnología,13.26,8.43,3
557,65,2024-06-21,Producto_2,Hogar,28.26,19.76,4
558,238,2024-06-17,Producto_6,Bebidas,25.77,16.83,1
559,75,2024-07-25,Producto_5,Limpieza,8.02,3.38,4
560,241,2024-07-31,Producto_4,Tecnología,13.26,8.56,3
560,241,2024-07-31,Producto_14,Snacks,95.94,41.89,1
561,128,2024-05-21,Producto_13,Hogar,31.4,14.44,1
561,128,2024-05-21,Producto_8,Tecnología,23.89,13.29,1
561,128,2024-05-21,Producto_4,Tecnología,13.26,7.18,2
561,128,2024-05-21,Producto_12,Snacks,71.32,48.56,3
562,82,2024-06-09,Producto_12,Snacks,71.32,39.67,5
563,130,2024-12-15,Producto_11,Bebidas,77.09,50.81,1
563,130,2024-12-15,Producto_5,Limpieza,8.02,5.55,2
563,130,2024-12-15,Producto_4,Tecnología,13.26,7.82,2
563,130,2024-12-15,Producto_6,Bebidas,25.77,10.42,3
564,142,2024-03-03,Producto_7,Tecnología,62.19,25.04,2
565,22,2024-07-23,Producto_12,Snacks,71.32,33.85,1
565,22,2024-07-23,Producto_10,Limpieza,60.98,26.06,4
565,22,2024-07-23,Producto_3,Snacks,74.96,37.59,5
565,22,2024-07-23,Producto_6,Bebidas,25.77,10.77,1
566,79,2024-12-27,Producto_3,Snacks,74.96,35.22,4
567,286,2024-02-24,Producto_13,Hogar,31.4,12.76,2
567,286,2024-02-24,Producto_8,Tecnología,23.89,12.12,4
567,286,2024-02-24,Producto_12,Snacks,71.32,33.89,2
568,21,2024-10-14,Producto_12,Snacks,71.32,43.44,5
568,21,2024-10-14,Producto_8,Tecnología,23.89,13.62,2
568,21,2024-10-14,Producto_9,Tecnología,44.85,22.62,5
568,21,2024-10-14,Producto_5,Limpieza,8.02,3.87,4
569,284,2024-03-09,Producto_2,Hogar,28.26,15.11,2
569,284,2024-03-09,Producto_9,Tecnología,44.85,25.23,3
570,233,2024-11-22,Producto_13,Hogar,31.4,16.13,5
571,95,2024-07-22,Producto_10,Limpieza,60.98,38.59,3
572,123,2024-03-26,Producto_12,Snacks,71.32,46.05,5
572,123,2024-03-26,Producto_2,Hogar,28.26,15.75,2
572,123,2024-03-26,Producto_11,Bebidas,77.09,48.55,4
573,79,2024-09-29,Producto_6,Bebidas,25.77,11.16,3
573,79,2024-09-29,Producto_7,Tecnología,62.19,37.17,5
573,79,2024-09-29,Producto_11,Bebidas,77.09,50.15,1
574,67,2024-07-21,Producto_14,Snacks,95.94,41.46,2
574,67,2024-07-21,Producto_1,Bebidas,7.38,3.17,2
575,293,2024-10-05,Producto_11,Bebidas,77.09,36.76,5
575,293,2024-10-05,Producto_8,Tecnología,23.89,11.14,3
575,293,2024-10-05,Producto_9,Tecnología,44.85,18.12,1
575,293,2024-10-05,Producto_10,Limpieza,60.98,36.39,2
576,41,2024-10-12,Producto_13,Hogar,31.4,19.56,5
576,41,2024-10-12,Producto_11,Bebidas,77.09,49.85,4
576,41,2024-10-12,Producto_1,Bebidas,7.38,4.78,1
576,41,2024-10-12,Producto_6,Bebidas,25.77,14.4,3
577,37,2024-09-19,Producto_2,Hogar,28.26,12.16,1
577,37,2024-09-19,Producto_4,Tecnología,13.26,7.42,2
577,37,2024-09-19,Producto_9,Tecnología,44.85,20.54,2
578,128,2024-02-25,Producto_9,Tecnología,44.85,23.53,5
578,128,2024-02-25,Producto_12,Snacks,71.32,44.92,1
579,296,2024-05-09,Producto_11,Bebidas,77.09,51.25,4
579,296,2024-05-09,Producto_8,Tecnología,23.89,15.24,2
579,296,2024-05-09,Producto_12,Snacks,71.32,37.12,5
580,173,2024-09-01,Producto_9,Tecnología,44.85,30.5,4
580,173,2024-09-01,Producto_10,Limpieza,60.98,34.46,3
581,167,2024-11-01,Producto_7,Tecnología,62.19,40.29,4
581,167,2024-11-01,Producto_13,Hogar,31.4,18.29,3
581,167,2024-11-01,Producto_11,Bebidas,77.09,43.45,5
582,193,2024-03-09,Producto_6,Bebidas,25.77,10.31,4
582,193,2024-03-09,Producto_8,Tecnología,23.89,16.6,1
582,193,2024-03-09,Producto_14,Snacks,95.94,38.85,5
583,70,2024-04-14,Producto_1,Bebidas,7.38,4.85,2
583,70,2024-04-14,Producto_5,Limpieza,8.02,5.06,1
583,70,2024-04-14,Producto_4,Tecnología,13.26,8.96,3
584,262,2024-01-23,Producto_2,Hogar,28.26,14.32,4
584,262,2024-01-23,Producto_1,Bebidas,7.38,3.54,2
585,299,2024-08-29,Producto_4,Tecnología,13.26,5.67,3
585,299,2024-08-29,Producto_5,Limpieza,8.02,4.58,4
586,112,2024-04-30,Producto_12,Snacks,71.32,45.49,3
587,89,2024-04-11,Producto_14,Snacks,95.94,55.51,1
587,89,2024-04-11,Producto_12,Snacks,71.32,29.33,3
587,89,2024-04-11,Producto_15,Hogar,14.71,7.57,5
587,89,2024-04-11,Producto_10,Limpieza,60.98,41.26,1
588,172,2024-08-11,Producto_15,Hogar,14.71,9.99,4
588,172,2024-08-11,Producto_14,Snacks,95.94,63.41,1
588,172,2024-08-11,Producto_7,Tecnología,62.19,38.83,2
589,6,2024-05-17,Producto_1,Bebidas,7.38,4.15,3
589,6,2024-05-17,Producto_5,Limpieza,8.02,3.99,2
589,6,2024-05-17,Producto_9,Tecnología,44.85,20.0,2
589,6,2024-05-17,Producto_15,Hogar,14.71,10.17,4
590,295,2024-06-09,Producto_4,Tecnología,13.26,6.46,4
591,202,2024-07-09,Producto_3,Snacks,74.96,40.69,1
591,202,2024-07-09,Producto_6,Bebidas,25.77,14.55,1
592,135,2024-10-22,Producto_7,Tecnología,62.19,32.98,5
593,67,2024-05-28,Producto_8,Tecnología,23.89,13.05,2
593,67,2024-05-28,Producto_9,Tecnología,44.85,20.58,5
594,269,2024-11-14,Producto_4,Tecnología,13.26,8.39,3
594,269,2024-11-14,Producto_2,Hogar,28.26,17.11,3
595,295,2024-07-31,Producto_2,Hogar,28.26,14.89,4
596,179,2024-03-28,Producto_6,Bebidas,25.77,15.37,5
596,179,2024-03-28,Producto_15,Hogar,14.71,6.63,3
597,180,2024-06-18,Producto_10,Limpieza,60.98,28.05,2
597,180,2024-06-18,Producto_3,Snacks,74.96,33.49,3
597,180,2024-06-18,Producto_8,Tecnología,23.89,10.36,1
597,180,2024-06-18,Producto_1,Bebidas,7.38,3.49,1
598,76,2024-08-11,Producto_1,Bebidas,7.38,3.63,1
598,76,2024-08-11,Producto_6,Bebidas,25.77,10.48,4
598,76,2024-08-11,Producto_12,Snacks,71.32,44.36,2
599,109,2024-01-13,Producto_9,Tecnología,44.85,25.32,3
599,109,2024-01-13,Producto_15,Hogar,14.71,9.11,5
600,73,2024-03-24,Producto_7,Tecnología,62.19,41.78,5
601,270,2024-09-28,Producto_5,Limpieza,8.02,3.35,2
602,103,2024-01-04,Producto_1,Bebidas,7.38,3.1,1
602,103,2024-01-04,Producto_8,Tecnología,23.89,14.31,3
602,103,2024-01-04,Producto_11,Bebidas,77.09,50.82,3
603,10,2024-08-27,Producto_14,Snacks,95.94,66.58,2
603,10,2024-08-27,Producto_11,Bebidas,77.09,53.42,5
603,10,2024-08-27,Producto_7,Tecnología,62.19,41.74,1
604,249,2024-03-16,Producto_3,Snacks,74.96,41.24,2
605,235,2024-02-14,Producto_1,Bebidas,7.38,4.99,2
606,157,2024-09-12,Producto_8,Tecnología,23.89,9.69,2
606,157,2024-09-12,Producto_7,Tecnología,62.19,31.51,3
606,157,2024-09-12,Producto_12,Snacks,71.32,33.58,3
607,257,2024-04-14,Producto_13,Hogar,31.4,20.84,3
607,257,2024-04-14,Producto_1,Bebidas,7.38,5.04,1
607,257,2024-04-14,Producto_11,Bebidas,77.09,36.05,3
608,175,2024-05-06,Producto_11,Bebidas,77.09,42.88,4
608,175,2024-05-06,Producto_3,Snacks,74.96,49.61,5
608,175,2024-05-06,Producto_2,Hogar,28.26,14.84,2
608,175,2024-05-06,Producto_12,Snacks,71.32,31.8,5
609,160,2024-01-01,Producto_8,Tecnología,23.89,14.23,2
609,160,2024-01-01,Producto_9,Tecnología,44.85,25.22,5
609,160,2024-01-01,Producto_3,Snacks,74.96,49.38,2
610,159,2024-04-24,Producto_7,Tecnología,62.19,37.12,2
610,159,2024-04-24,Producto_13,Hogar,31.4,21.2,5
611,163,2024-01-02,Producto_9,Tecnología,44.85,30.7,5
612,61,2024-04-19,Producto_6,Bebidas,25.77,15.93,2
612,61,2024-04-19,Producto_14,Snacks,95.94,63.71,3
613,212,2024-09-19,Producto_5,Limpieza,8.02,3.57,3
613,212,2024-09-19,Producto_8,Tecnología,23.89,10.32,2
613,212,2024-09-19,Producto_12,Snacks,71.32,29.09,2
613,212,2024-09-19,Producto_11,Bebidas,77.09,45.1,5
614,291,2024-06-07,Producto_10,Limpieza,60.98,36.97,2
614,291,2024-06-07,Producto_4,Tecnología,13.26,5.62,3
615,245,2024-07-04,Producto_9,Tecnología,44.85,24.25,5
615,245,2024-07-04,Producto_14,Snacks,95.94,43.67,3
616,199,2024-12-11,Producto_8,Tecnología,23.89,9.79,2
616,199,2024-12-11,Producto_3,Snacks,74.96,50.8,1
616,199,2024-12-11,Producto_14,Snacks,95.94,44.78,4
616,199,2024-12-11,Producto_4,Tecnología,13.26,8.32,2
617,34,2024-04-21,Producto_15,Hogar,14.71,8.05,5
617,34,2024-04-21,Producto_8,Tecnología,23.89,15.77,3
618,127,2024-12-20,Producto_7,Tecnología,62.19,38.31,4
618,127,2024-12-20,Producto_13,Hogar,31.4,18.32,4
618,127,2024-12-20,Producto_1,Bebidas,7.38,4.27,5
618,127,2024-12-20,Producto_10,Limpieza,60.98,36.13,5
619,20,2024-03-18,Producto_8,Tecnología,23.89,15.48,4
620,22,2024-06-14,Producto_9,Tecnología,44.85,31.18,4
620,22,2024-06-14,Producto_15,Hogar,14.71,8.35,1
621,265,2024-11-03,Producto_4,Tecnología,13.26,7.05,3
622,156,2024-05-04,Producto_8,Tecnología,23.89,13.95,3
622,156,2024-05-04,Producto_3,Snacks,74.96,45.5,1
622,156,2024-05-04,Producto_7,Tecnología,62.19,33.52,2
623,232,2024-02-25,Producto_12,Snacks,71.32,30.95,5
624,300,2024-04-10,Producto_7,Tecnología,62.19,33.29,3
624,300,2024-04-10,Producto_15,Hogar,14.71,7.89,2
625,104,2024-06-03,Producto_2,Hogar,28.26,17.39,2
625,104,2024-06-03,Producto_5,Limpieza,8.02,3.43,1
625,104,2024-06-03,Producto_6,Bebidas,25.77,15.21,4
625,104,2024-06-03,Producto_12,Snacks,71.32,39.74,1
626,197,2024-07-09,Producto_7,Tecnología,62.19,25.7,4
626,197,2024-07-09,Producto_9,Tecnología,44.85,30.21,2
627,290,2024-08-04,Producto_3,Snacks,74.96,34.01,2
627,290,2024-08-04,Producto_14,Snacks,95.94,50.45,1
628,159,2024-02-25,Producto_5,Limpieza,8.02,5.52,2
628,159,2024-02-25,Producto_11,Bebidas,77.09,45.23,1
628,159,2024-02-25,Producto_3,Snacks,74.96,30.26,3
628,159,2024-02-25,Producto_2,Hogar,28.26,18.56,4
629,279,2024-07-09,Producto_10,Limpieza,60.98,28.74,4
630,244,2024-11-16,Producto_7,Tecnología,62.19,25.0,5
630,244,2024-11-16,Producto_8,Tecnología,23.89,11.55,5
630,244,2024-11-16,Producto_2,Hogar,28.26,18.26,5
630,244,2024-11-16,Producto_10,Limpieza,60.98,25.29,2
631,76,2024-05-30,Producto_11,Bebidas,77.09,31.69,3
632,17,2024-10-23,Producto_6,Bebidas,25.77,13.53,1
632,17,2024-10-23,Producto_2,Hogar,28.26,12.67,2
632,17,2024-10-23,Producto_1,Bebidas,7.38,4.3,3
633,294,2024-10-21,Producto_8,Tecnología,23.89,12.14,5
633,294,2024-10-21,Producto_12,Snacks,71.32,30.52,1
634,154,2024-02-16,Producto_6,Bebidas,25.77,16.83,4
634,154,2024-02-16,Producto_7,Tecnología,62.19,30.34,1
634,154,2024-02-16,Producto_2,Hogar,28.26,12.34,2
635,141,2024-10-14,Producto_9,Tecnología,44.85,27.3,2
635,141,2024-10-14,Producto_7,Tecnología,62.19,25.96,5
635,141,2024-10-14,Producto_15,Hogar,14.71,9.1,5
636,271,2024-04-03,Producto_8,Tecnología,23.89,16.25,5
637,148,2024-10-21,Producto_10,Limpieza,60.98,34.91,5
637,148,2024-10-21,Producto_14,Snacks,95.94,48.56,5
637,148,2024-10-21,Producto_6,Bebidas,25.77,15.06,2
637,148,2024-10-21,Producto_5,Limpieza,8.02,4.46,4
638,255,2024-07-20,Producto_13,Hogar,31.4,21.78,3
638,255,2024-07-20,Producto_3,Snacks,74.96,32.64,1
638,255,2024-07-20,Producto_10,Limpieza,60.98,35.83,4
638,255,2024-07-20,Producto_4,Tecnología,13.26,8.24,1
639,107,2024-07-01,Producto_7,Tecnología,62.19,39.91,5
639,107,2024-07-01,Producto_1,Bebidas,7.38,2.98,2
639,107,2024-07-01,Producto_6,Bebidas,25.77,15.64,2
639,107,2024-07-01,Producto_13,Hogar,31.4,20.0,3
640,158,2024-04-30,Producto_9,Tecnología,44.85,19.47,1
640,158,2024-04-30,Producto_15,Hogar,14.71,7.39,3
640,158,2024-04-30,Producto_6,Bebidas,25.77,15.07,5
641,15,2024-03-08,Producto_4,Tecnología,13.26,8.97,3
641,15,2024-03-08,Producto_6,Bebidas,25.77,17.39,4
642,19,2024-01-09,Producto_8,Tecnología,23.89,15.95,4
642,19,2024-01-09,Producto_3,Snacks,74.96,50.13,5
643,237,2024-08-10,Producto_15,Hogar,14.71,8.38,3
643,237,2024-08-10,Producto_12,Snacks,71.32,40.41,3
643,237,2024-08-10,Producto_1,Bebidas,7.38,3.41,1
643,237,2024-08-10,Producto_9,Tecnología,44.85,28.7,3
644,182,2024-04-27,Producto_3,Snacks,74.96,48.89,3
645,174,2024-05-04,Producto_11,Bebidas,77.09,39.85,5
645,174,2024-05-04,Producto_9,Tecnología,44.85,19.51,5
645,174,2024-05-04,Producto_3,Snacks,74.96,45.84,3
645,174,2024-05-04,Producto_10,Limpieza,60.98,37.38,3
646,140,2024-09-11,Producto_2,Hogar,28.26,18.34,4
646,140,2024-09-11,Producto_8,Tecnología,23.89,11.11,3
646,140,2024-09-11,Producto_4,Tecnología,13.26,6.0,3
646,140,2024-09-11,Producto_6,Bebidas,25.77,16.38,3
647,104,2024-06-25,Producto_8,Tecnología,23.89,9.73,5
648,248,2024-02-17,Producto_4,Tecnología,13.26,8.22,4
648,248,2024-02-17,Producto_6,Bebidas,25.77,12.71,5
649,168,2024-08-28,Producto_13,Hogar,31.4,20.3,1
649,168,2024-08-28,Producto_14,Snacks,95.94,57.85,5
650,68,2024-01-13,Producto_12,Snacks,71.32,36.82,4
650,68,2024-01-13,Producto_1,Bebidas,7.38,3.21,5
651,160,2024-09-06,Producto_11,Bebidas,77.09,51.0,5
652,171,2024-11-13,Producto_15,Hogar,14.71,5.98,3
652,171,2024-11-13,Producto_1,Bebidas,7.38,4.37,3
652,171,2024-11-13,Producto_2,Hogar,28.26,14.02,2
652,171,2024-11-13,Producto_9,Tecnología,44.85,21.8,2
653,273,2024-06-10,Producto_13,Hogar,31.4,15.13,1
653,273,2024-06-10,Producto_8,Tecnología,23.89,11.52,2
653,273,2024-06-10,Producto_11,Bebidas,77.09,53.0,1
654,287,2024-11-30,Producto_4,Tecnología,13.26,6.7,5
655,164,2024-10-16,Producto_3,Snacks,74.96,42.89,3
655,164,2024-10-16,Producto_12,Snacks,71.32,30.05,2
655,164,2024-10-16,Producto_13,Hogar,31.4,20.96,5
656,277,2024-08-30,Producto_1,Bebidas,7.38,3.19,1
656,277,2024-08-30,Producto_3,Snacks,74.96,31.92,1
656,277,2024-08-30,Producto_15,Hogar,14.71,6.67,4
656,277,2024-08-30,Producto_8,Tecnología,23.89,15.94,5
657,229,2024-08-22,Producto_5,Limpieza,8.02,3.4,5
657,229,2024-08-22,Producto_6,Bebidas,25.77,14.7,4
657,229,2024-08-22,Producto_4,Tecnología,13.26,8.54,1
658,240,2024-02-27,Producto_8,Tecnología,23.89,14.46,3
659,239,2024-09-07,Producto_4,Tecnología,13.26,8.94,3
659,239,2024-09-07,Producto_15,Hogar,14.71,6.69,4
659,239,2024-09-07,Producto_3,Snacks,74.96,47.72,3
659,239,2024-09-07,Producto_10,Limpieza,60.98,32.68,3
660,16,2024-07-20,Producto_8,Tecnología,23.89,12.07,1
661,237,2024-04-03,Producto_5,Limpieza,8.02,4.66,3
661,237,2024-04-03,Producto_13,Hogar,31.4,17.34,2
662,208,2024-01-15,Producto_6,Bebidas,25.77,15.33,5
663,155,2024-10-25,Producto_7,Tecnología,62.19,29.42,5
663,155,2024-10-25,Producto_10,Limpieza,60.98,42.21,2
663,155,2024-10-25,Producto_15,Hogar,14.71,6.18,4
663,155,2024-10-25,Producto_4,Tecnología,13.26,8.54,2
664,221,2024-12-03,Producto_10,Limpieza,60.98,27.56,2
664,221,2024-12-03,Producto_13,Hogar,31.4,19.52,1
664,221,2024-12-03,Producto_6,Bebidas,25.77,16.78,5
664,221,2024-12-03,Producto_9,Tecnología,44.85,25.91,1
665,238,2024-06-12,Producto_9,Tecnología,44.85,22.08,2
665,238,2024-06-12,Producto_2,Hogar,28.26,11.89,4
665,238,2024-06-12,Producto_8,Tecnología,23.89,14.47,1
666,195,2024-07-28,Producto_8,Tecnología,23.89,10.2,1
666,195,2024-07-28,Producto_11,Bebidas,77.09,51.36,2
666,195,2024-07-28,Producto_14,Snacks,95.94,60.17,1
667,77,2024-09-08,Producto_9,Tecnología,44.85,23.96,5
667,77,2024-09-08,Producto_5,Limpieza,8.02,4.85,2
667,77,2024-09-08,Producto_7,Tecnología,62.19,30.47,3
667,77,2024-09-08,Producto_10,Limpieza,60.98,41.2,3
668,223,2024-07-08,Producto_2,Hogar,28.26,19.67,5
668,223,2024-07-08,Producto_10,Limpieza,60.98,39.9,4
668,223,2024-07-08,Producto_1,Bebidas,7.38,3.09,3
669,282,2024-07-25,Producto_1,Bebidas,7.38,4.77,5
670,184,2024-01-13,Producto_14,Snacks,95.94,63.29,3
671,121,2024-05-16,Producto_12,Snacks,71.32,43.76,3
671,121,2024-05-16,Producto_10,Limpieza,60.98,31.37,4
671,121,2024-05-16,Producto_7,Tecnología,62.19,28.82,5
671,121,2024-05-16,Producto_11,Bebidas,77.09,41.82,2
672,97,2024-09-19,Producto_14,Snacks,95.94,67.08,3
672,97,2024-09-19,Producto_6,Bebidas,25.77,11.35,2
672,97,2024-09-19,Producto_7,Tecnología,62.19,36.97,1
672,97,2024-09-19,Producto_3,Snacks,74.96,46.21,2
673,250,2024-02-10,Producto_3,Snacks,74.96,49.33,4
673,250,2024-02-10,Producto_2,Hogar,28.26,19.19,5
673,250,2024-02-10,Producto_15,Hogar,14.71,6.68,5
673,250,2024-02-10,Producto_11,Bebidas,77.09,40.64,5
674,231,2024-04-21,Producto_6,Bebidas,25.77,10.37,5
674,231,2024-04-21,Producto_4,Tecnología,13.26,8.67,4
674,231,2024-04-21,Producto_3,Snacks,74.96,46.0,2
674,231,2024-04-21,Producto_7,Tecnología,62.19,32.54,3
675,280,2024-04-15,Producto_1,Bebidas,7.38,4.51,4
675,280,2024-04-15,Producto_15,Hogar,14.71,8.44,1
675,280,2024-04-15,Producto_10,Limpieza,60.98,26.99,1
676,270,2024-10-31,Producto_8,Tecnología,23.89,15.93,5
676,270,2024-10-31,Producto_9,Tecnología,44.85,21.24,1
676,270,2024-10-31,Producto_2,Hogar,28.26,17.1,1
677,277,2024-12-01,Producto_10,Limpieza,60.98,38.63,5
677,277,2024-12-01,Producto_1,Bebidas,7.38,3.96,4
